year,reporter,trade_flow,partner,hs_code,commodity,unit_type,quantity,net_weight,fob_value
2023,Brazil,exported_to,Paraguay,284910,"Carbides; of calcium, whether or not chemically defined",kg,178790.0,178790.0,208456
2023,Brazil,exported_to,Paraguay,284920,"Carbides; of silicon, whether or not chemically defined",kg,6.0,6.0,2350
2023,Brazil,exported_to,Paraguay,284990,"Carbides; whether or not chemically defined, other than of calcium or silicon",kg,50.0,50.0,525
2023,Brazil,exported_to,Paraguay,285390,"Phosphides, chemically defined or not, not ferrophosphorus; other inorganic compounds n.e.c. (including distilled, conductivity water and water of like purity); liquid air, rare gases removed or not; compressed air; amalgams, not precious metal amalgams",kg,848.0,848.0,95017
2023,Brazil,exported_to,Paraguay,290121,"Acyclic hydrocarbons; unsaturated, ethylene",kg,932.0,932.0,9966
2023,Brazil,exported_to,Paraguay,290129,"Acyclic hydrocarbons; unsaturated, n.e.c. in heading no. 2901",kg,3435.0,3435.0,18992
2023,Brazil,exported_to,Paraguay,290211,Cyclic hydrocarbons; cyclohexane,kg,26810.0,26810.0,29759
2023,Brazil,exported_to,Paraguay,290219,"Cyclic hydrocarbons; cyclanes, cyclenes and cycloterpenes, excluding cyclohexane",kg,466.0,466.0,4998
2023,Brazil,exported_to,Paraguay,290230,Cyclic hydrocarbons; toluene,kg,1555808.0,1555808.0,1761718
2023,Brazil,exported_to,Paraguay,290243,Cyclic hydrocarbons; p-xylene,kg,6.0,6.0,432
2023,Brazil,exported_to,Paraguay,290244,Cyclic hydrocarbons; mixed xylene isomers,kg,234.803,234.803,617
2023,Brazil,exported_to,Paraguay,290250,Cyclic hydrocarbons; styrene,kg,26254.0,26254.0,52813
2023,Brazil,exported_to,Paraguay,290290,Cyclic hydrocarbons; n.e.c. in heading no. 2902,kg,848.0,848.0,6539
2023,Brazil,exported_to,Paraguay,290313,Saturated chlorinated derivatives of acyclic hydrocarbons; chloroform (trichloromethane),kg,1110.0,1110.0,15526
2023,Brazil,exported_to,Paraguay,290319,Saturated chlorinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.1,kg,98.0,98.0,2268
2023,Brazil,exported_to,Paraguay,290323,Unsaturated chlorinated derivatives of acyclic hydrocarbons; tetrachloroethylene (perchloroethylene),kg,9153.0,9153.0,26510
2023,Brazil,exported_to,Paraguay,290329,Unsaturated chlorinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.2,kg,309.0,309.0,2551
2023,Brazil,exported_to,Paraguay,290342,Saturated fluorinated derivatives of acyclic hydrocarbons; difluoromethane (HFC-32),kg,90.0,90.0,686
2023,Brazil,exported_to,Paraguay,290369,Brominated or iodinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.6,kg,14.0,14.0,6147
2023,Brazil,exported_to,Paraguay,290410,"Derivatives of hydrocarbons; containing only sulpho groups, their salts and ethyl esters, whether or not halogenated",kg,428482.0,428482.0,594725
2023,Brazil,exported_to,Paraguay,290499,"Derivatives of hydrocarbons n.e.c. in heading no. 2904, whether or not halogenated",kg,21000.0,21000.0,39890
2023,Brazil,exported_to,Paraguay,290511,"Alcohols; saturated monohydric, methanol (methyl alcohol)",kg,2291110.0,2291110.0,1021950
2023,Brazil,exported_to,Paraguay,290512,"Alcohols; saturated monohydric, propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)",kg,113189.0,113189.0,161868
2023,Brazil,exported_to,Paraguay,290517,"Alcohols; saturated monohydric, dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) and octadecan-1-ol (stearyl alcohol)",kg,6000.0,6000.0,11820
2023,Brazil,exported_to,Paraguay,290519,"Alcohols; saturated monohydric, n.e.c. in item no. 2905.1",kg,279.059,279.059,4084
2023,Brazil,exported_to,Paraguay,290522,"Alcohols; unsaturated monohydric, acyclic terpene alcohols",kg,975.0,975.0,13163
2023,Brazil,exported_to,Paraguay,290529,"Alcohols; acyclic, unsaturated monohydric, (other than acyclic terpene alcohols)",kg,11.0,11.0,2502
2023,Brazil,exported_to,Paraguay,290531,"Alcohols; acyclic, diols; ethylene glycol (ethanediol)",kg,79139.0,79139.0,101975
2023,Brazil,exported_to,Paraguay,290532,"Alcohols; acyclic, diols; propylene glycol (propane-1, 2-diol)",kg,65699.0,65699.0,183002
2023,Brazil,exported_to,Paraguay,290539,"Alcohols; acyclic, diols, other than ethylene glycol (ethandiol) or propylene glycol (propane-1,2-diol)",kg,6534.0,6534.0,55370
2023,Brazil,exported_to,Paraguay,290543,"Alcohols; polyhydric, mannitol",kg,40.0,40.0,600
2023,Brazil,exported_to,Paraguay,290544,"Alcohols; polyhydric, d-glucitol (sorbitol)",kg,28865.0,28865.0,39707
2023,Brazil,exported_to,Paraguay,290545,"Alcohols; polyhydric, glycerol",kg,779233.0,779233.0,479020
2023,Brazil,exported_to,Paraguay,290611,"Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, menthol",kg,51.0,51.0,1394
2023,Brazil,exported_to,Paraguay,290613,"Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, sterols and inositols",kg,154.0,154.0,3693
2023,Brazil,exported_to,Paraguay,290619,"Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, n.e.c. in item no. 2906.1",kg,3111.0,3111.0,17672
2023,Brazil,exported_to,Paraguay,290629,"Alcohols; aromatic and derivatives, other than benzyl alcohol",kg,53.0,53.0,768
2023,Brazil,exported_to,Paraguay,290715,Monophenols; naphthols and their salts,kg,5.761,5.761,27
2023,Brazil,exported_to,Paraguay,290719,Monophenols; n.e.c. in item no. 2907.1,kg,26.0,26.0,203
2023,Brazil,exported_to,Paraguay,290722,Polyphenols; hydroquinone (quinol) and its salts,kg,4.0,4.0,206
2023,Brazil,exported_to,Paraguay,290723,"Polyphenols; 4,4'-isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts",kg,5200.0,5200.0,17719
2023,Brazil,exported_to,Paraguay,290729,Phenol-alcohols and polyphenols n.e.c. in item number 2907.2,kg,14.25,14.25,442
2023,Brazil,exported_to,Paraguay,290819,Phenol or phenol-alcohol derivatives containing only halogen substituents and their salts; other than pentachlorophenol (ISO),kg,38.0,38.0,2696
2023,Brazil,exported_to,Paraguay,290911,"Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl ether",kg,322.0,322.0,10201
2023,Brazil,exported_to,Paraguay,290920,"Ethers; cyclanic, cyclenic or cycloterpenic and their halogenated, sulphonated, nitrated or nitrosated derivatives",kg,35.0,35.0,1003
2023,Brazil,exported_to,Paraguay,290930,"Ethers; aromatic, and their halogenated, sulphonated, nitrated or nitrosated derivatives",kg,229.961,229.961,6506
2023,Brazil,exported_to,Paraguay,290941,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; 2,2-oxydiethanol (diethylene glycol, digol)",kg,225.0,225.0,344
2023,Brazil,exported_to,Paraguay,290943,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monobutyl ethers of ethylene glycol or of diethylene glycol",kg,626.0,626.0,7085
2023,Brazil,exported_to,Paraguay,290944,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monoalkylethers of ethylene glycol or of diethylene glycol n.e.c. in heading no. 2909",kg,9007.0,9007.0,32424
2023,Brazil,exported_to,Paraguay,290949,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; n.e.c. in item no. 2909.4",kg,564.635,564.635,1426
2023,Brazil,exported_to,Paraguay,290950,"Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives",kg,1070.0,1070.0,41602
2023,Brazil,exported_to,Paraguay,290960,"Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives",kg,33051.0,33051.0,137317
2023,Brazil,exported_to,Paraguay,291090,"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2910",kg,180.0,180.0,587
2023,Brazil,exported_to,Paraguay,291100,"Acetals and hemiacetals; whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives",kg,224.0,224.0,1931
2023,Brazil,exported_to,Paraguay,291211,"Aldehydes; acyclic, without other oxygen function, methanal (formaldehyde)",kg,59320.0,59320.0,34152
2023,Brazil,exported_to,Paraguay,291219,"Aldehydes; acyclic, without other oxygen function, n.e.c. in item no. 2912.1",kg,1904.0,1904.0,17100
2023,Brazil,exported_to,Paraguay,291229,"Aldehydes; cyclic, without other oxygen function, other than benzaldehyde",kg,2252.0,2252.0,21647
2023,Brazil,exported_to,Paraguay,291241,"Aldehydes; aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, vanillin (4-hydroxy-3-methoxybenzaldehyde)",kg,200.0,200.0,4400
2023,Brazil,exported_to,Paraguay,291242,"Aldehydes; aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)",kg,145.0,145.0,2009
2023,Brazil,exported_to,Paraguay,291249,"Aldehyde-alcohols, aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function; other than vanillin (4-hydroxy-3-methoxybenzaldehyde) and ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)",kg,672.0,672.0,21311
2023,Brazil,exported_to,Paraguay,291250,Aldehydes; cyclic polymers of aldehydes,kg,4750.0,4750.0,21067
2023,Brazil,exported_to,Paraguay,291260,Paraformaldehyde,,0.0,4.0,567
2023,Brazil,exported_to,Paraguay,291411,"Ketones; acyclic, without other oxygen function, acetone",kg,93079.0,93079.0,94411
2023,Brazil,exported_to,Paraguay,291412,"Ketones; acyclic, without other oxygen function, butanone (methyl ethyl ketone)",kg,10395.0,10395.0,19460
2023,Brazil,exported_to,Paraguay,291413,"Ketones; acyclic, without other oxygen function, 4-methylpentan-2-one (methyl isobutyl ketone)",kg,43032.0,43032.0,76810
2023,Brazil,exported_to,Paraguay,291419,"Ketones; acyclic, without other oxygen function, n.e.c. in item no. 2914.1",kg,5.0,5.0,119
2023,Brazil,exported_to,Paraguay,291422,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, cyclohexanone and methylcyclohexanones",kg,11020.0,11020.0,25236
2023,Brazil,exported_to,Paraguay,291423,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, ionones and methylionones",kg,1481.0,1481.0,23105
2023,Brazil,exported_to,Paraguay,291429,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, other than cyclohexanone, methylcyclohexanones, ionones, and methylionones",kg,1990.0,1990.0,26034
2023,Brazil,exported_to,Paraguay,291439,"Ketones; aromatic, (without other oxygen function), excluding phenylacetone (phenylpropan-2-one)",kg,63.0,63.0,1419
2023,Brazil,exported_to,Paraguay,291440,Ketone-alcohols and ketone-aldehydes,kg,40115.0,40115.0,48900
2023,Brazil,exported_to,Paraguay,291450,Ketone-phenols and ketones with other oxygen function,kg,41.0,41.0,1317
2023,Brazil,exported_to,Paraguay,291462,Quinones; coenzyme Q10 (ubidecarenone (INN)),kg,7.553,7.553,3288
2023,Brazil,exported_to,Paraguay,291479,"Ketones and quinones; halogenated, sulphonated, nitrated or nitrosated derivatives, other than chlordecone (ISO)",kg,37345.671,37345.671,46720
2023,Brazil,exported_to,Paraguay,291512,Acids; saturated acyclic monocarboxylic acids; salts of formic acids,kg,127300.0,127300.0,120464
2023,Brazil,exported_to,Paraguay,291513,Acids; saturated acyclic monocarboxylic acids; esters of formic acid,kg,21.0,21.0,229
2023,Brazil,exported_to,Paraguay,291521,Acids; saturated acyclic monocarboxylic acids; acetic acid,kg,71070.0,71070.0,50028
2023,Brazil,exported_to,Paraguay,291524,Acids; saturated acyclic monocarboxylic acids; acetic anhydride,kg,31320.0,31320.0,63018
2023,Brazil,exported_to,Paraguay,291529,Acids; saturated acyclic monocarboxylic acids; acetic acid and its salts n.e.c. in item no. 2915.2,kg,1.0,1.0,11
2023,Brazil,exported_to,Paraguay,291531,Acids; saturated acyclic monocarboxylic acids; ethyl acetate,kg,417550.0,417550.0,501106
2023,Brazil,exported_to,Paraguay,291533,Acids; saturated acyclic monocarboxylic acids; n-butyl acetate,kg,29655.0,29655.0,54904
2023,Brazil,exported_to,Paraguay,291539,Acids; saturated acyclic monocarboxylic acids; esters of acetic acid n.e.c. in item no. 2915.3,kg,54471.0,54471.0,139445
2023,Brazil,exported_to,Paraguay,291540,"Acids; saturated acyclic monocarboxylic acids; mono-, di- or trichloroacetic acids, their salts and esters",kg,10.0,10.0,610
2023,Brazil,exported_to,Paraguay,291550,"Acids; saturated acyclic monocarboxylic acids; propionic acid, its salts and esters",kg,3849.0,3849.0,32179
2023,Brazil,exported_to,Paraguay,291560,"Acids; saturated acyclic monocarboxylic acids; butanoic acids, pentanoic acids, their salts and esters",kg,26193.0,26193.0,119840
2023,Brazil,exported_to,Paraguay,291570,"Acids; saturated acyclic monocarboxylic acids; palmitic acid, stearic acid, their salts and esters",kg,34872.0,34872.0,94157
2023,Brazil,exported_to,Paraguay,291590,"Acids; saturated acyclic monocarboxylic acids; anhydrides, halides, peroxides, peroxyacids and halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2915",kg,63041.0,63041.0,237451
2023,Brazil,exported_to,Paraguay,291611,Acids; unsaturated acyclic monocarboxylic acids; acrylic acid and its salts,kg,2647.0,2647.0,12718
2023,Brazil,exported_to,Paraguay,291614,Acids; unsaturated acyclic monocarboxylic acids; esters of methacrylic acid,kg,91552.487,91552.487,268257
2023,Brazil,exported_to,Paraguay,291615,"Acids; unsaturated acyclic monocarboxylic acids; oleic, linoleic or linolenic acids, their salts and esters",kg,1242.0,1242.0,10477
2023,Brazil,exported_to,Paraguay,291619,"Acids; unsaturated acyclic monocarboxylic, cyclic monocarboxylic, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in item no. 2916.1",kg,3.692,3.692,319
2023,Brazil,exported_to,Paraguay,291620,"Acids; cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",kg,3.0,3.0,53
2023,Brazil,exported_to,Paraguay,291631,"Acids; aromatic monocarboxylic acids, benzoic acid, its salts and esters",kg,1515.0,1515.0,4224
2023,Brazil,exported_to,Paraguay,291632,"Acids; aromatic monocarboxylic acids, benzoyl peroxide and benzoyl chloride",kg,366.0,366.0,5987
2023,Brazil,exported_to,Paraguay,291639,"Acids; aromatic monocarboxylic acids, and their anhydrides, halides, peroxides, peroxyacids and their derivatives, other than benzoic acid, its salts and esters, benzoyl peroxide and benzoyl chloride, phenylacetic acid and its salts",kg,2.0,2.0,165
2023,Brazil,exported_to,Paraguay,291711,"Acids; acyclic polycarboxylic acids; oxalic acid, its salts and esters",kg,3502.0,3502.0,4955
2023,Brazil,exported_to,Paraguay,291712,"Acids; acyclic polycarboxylic acids; adipic acid, its salts and esters",kg,31890.0,31890.0,74437
2023,Brazil,exported_to,Paraguay,291713,"Acids; acyclic polycarboxylic acids; azelaic acid, sebacic acid, their salts and esters",kg,3.608,3.608,39
2023,Brazil,exported_to,Paraguay,291719,Acids; acyclic polycarboxylic acids; n.e.c. in item no. 2917.1,kg,27577.0,27577.0,135954
2023,Brazil,exported_to,Paraguay,291720,"Acids; cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and derivatives",kg,5940.0,5940.0,32507
2023,Brazil,exported_to,Paraguay,291732,Acids; aromatic polycarboxylic acids; dioctyl orthophthalates,kg,207645.0,207645.0,517761
2023,Brazil,exported_to,Paraguay,291734,Acids; aromatic polycarboxylic acids; other esters of orthophthalic acids,kg,27845.0,27845.0,86019
2023,Brazil,exported_to,Paraguay,291739,Acids; aromatic polycarboxylic acids; n.e.c. in item no. 2917.3,kg,24874.128,24874.128,48985
2023,Brazil,exported_to,Paraguay,291811,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), lactic acid, its salts and esters",kg,417312.0,417312.0,761787
2023,Brazil,exported_to,Paraguay,291813,"Acids; carboxylic acids, (with alcohol function but without other oxygen function); salts and esters of tartaric acid",kg,177.0,177.0,1364
2023,Brazil,exported_to,Paraguay,291814,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), citric acid",kg,21503.0,21503.0,87558
2023,Brazil,exported_to,Paraguay,291815,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), salts and esters of citric acid",kg,2902.0,2902.0,16796
2023,Brazil,exported_to,Paraguay,291819,"Acids; carboxylic acids, (with alcohol function but without other oxygen function), other than lactic, tartaric, citric, and gluconic acids and their salts and esters",kg,4023.374,4023.374,13638
2023,Brazil,exported_to,Paraguay,291821,"Acids; carboxylic acids, (with phenol function but without other oxygen function), salicylic acid and its salts",kg,20.0,20.0,179
2023,Brazil,exported_to,Paraguay,291823,"Acids; carboxylic acids, (with phenol function but without other oxygen function), other esters of salicylic acid and its salts n.e.c. in item no. 2918.2",kg,771.0,771.0,6560
2023,Brazil,exported_to,Paraguay,291829,"Acids; carboxylic acids, (with phenol function but without other oxygen function), their anhydrides, halides, peroxides, peroxyacids and their derivatives, n.e.c. in item no. 2918.2",kg,77.0,77.0,90030
2023,Brazil,exported_to,Paraguay,291899,"Acids; carboxylic acids, with additional oxygen function (not alcohol, phenol, aldehyde or ketone) and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives; other than 2,4,5-T (ISO)",kg,111.92,111.92,2495
2023,Brazil,exported_to,Paraguay,291990,"Esters; phosphoric, and their salts, including lactophosphates, their halogenated, sulphonated, nitrated or nitrosated derivatives; other than tris(2,3-dibromopropyl) phosphate",kg,20.0,20.0,260
2023,Brazil,exported_to,Paraguay,292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",kg,12330.0,12330.0,76440
2023,Brazil,exported_to,Paraguay,292111,"Amine-function compounds; acyclic monoamines and their derivatives, methylamine, di- or trimethylamine and their salts",kg,7650.0,7650.0,17315
2023,Brazil,exported_to,Paraguay,292119,"Amine-function compounds; acyclic monoamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.1",kg,116.0,116.0,5835
2023,Brazil,exported_to,Paraguay,292121,"Amine-function compounds; acyclic polyamines and their derivatives, ethylenediamine and its salts",kg,420.0,420.0,4901
2023,Brazil,exported_to,Paraguay,292129,"Amine-function compounds; acyclic polyamines and their derivatives, and salts thereof, n.e.c. in item no. 2921.2",kg,48376.0,48376.0,183092
2023,Brazil,exported_to,Paraguay,292130,"Amine-function compounds; cyclanic, cyclenic or cycloterpenic mono- or polyamines and their derivatives; salts thereof",kg,26000.0,26000.0,37150
2023,Brazil,exported_to,Paraguay,292141,"Amine-function compounds; aromatic monoamines and their derivatives, aniline and its salts",kg,58.0,58.0,958
2023,Brazil,exported_to,Paraguay,292142,"Amine-function-compounds; aromatic monoamines and their derivatives, aniline derivatives and their salts",kg,380.0,380.0,1596
2023,Brazil,exported_to,Paraguay,292149,Amine-function compounds; aromatic monoamines and their derivatives; salts thereof; n.e.c. in item no. 2921.4,kg,43.712,43.712,1474
2023,Brazil,exported_to,Paraguay,292159,"Amine-function compounds; aromatic polyamines and their derivatives, other than item no. 2921.51",kg,850.0,850.0,4347
2023,Brazil,exported_to,Paraguay,292211,"Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, monoethanolamine and its salts",kg,27210.0,27210.0,62716
2023,Brazil,exported_to,Paraguay,292212,"Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, diethanolamine and its salts",kg,75500.0,75500.0,52633
2023,Brazil,exported_to,Paraguay,292215,"Amino-alcohols, other than those containing more than one kind of oxygen function; their ethers and esters; salts thereof, triethanolamine",kg,24840.0,24840.0,43884
2023,Brazil,exported_to,Paraguay,292219,"Amino-alcohols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof, n.e.c. in item no. 2922.1",kg,263.358,263.358,2475
2023,Brazil,exported_to,Paraguay,292229,"Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof n.e.c. in item no. 2922.2",kg,200.0,200.0,1584
2023,Brazil,exported_to,Paraguay,292241,"Amino-acids, other than those containing more than one kind of oxygen function, and their esters; lysine and its esters; salts thereof",kg,710401.0,710401.0,1176314
2023,Brazil,exported_to,Paraguay,292242,"Amino-acids, other than those containing more than one kind of oxygen function, and their esters; glutamic acid and its esters; salts thereof",kg,54797.0,54797.0,103809
2023,Brazil,exported_to,Paraguay,292249,"Amino-acids, other than those containing more than one kind of oxygen function, their esters; salts thereof, excluding lysine, glutamic acid, anthranalic acid and tilidine, their esters and salts thereof",kg,69938.0,69938.0,260469
2023,Brazil,exported_to,Paraguay,292250,"Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function",kg,161731.0,161731.0,259468
2023,Brazil,exported_to,Paraguay,292310,"Quaternary ammonium salts and hydroxides; choline and its salts, whether or not chemically defined",kg,5.0,5.0,65
2023,Brazil,exported_to,Paraguay,292320,"Lecithins and other phosphoaminolipids, whether or not chemically defined",kg,76487.0,76487.0,206660
2023,Brazil,exported_to,Paraguay,292390,Quaternary ammonium salts and hydroxides; whether or not chemically defined n.e.c. in heading no. 2923,kg,64497.706,62337.706,154760
2023,Brazil,exported_to,Paraguay,292419,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof, other than meprobamate (INN), fluoroacetamide (ISO), monocrotophos (ISO) or phosphamidon (ISO)",kg,9132.0,9132.0,32435
2023,Brazil,exported_to,Paraguay,292429,"Cyclic amides (including cyclic carbamates) and their derivatives; other than the derivatives and salts of ureines, 2-acetamidobenzoic acid (N-acetylanthancillic acid),ethinamate S, and alachlor (ISO) and their derivatives and salts",kg,3017.0,3017.0,7861
2023,Brazil,exported_to,Paraguay,292511,Imides and their derivatives; saccharin and its salts,kg,1400.0,1400.0,12898
2023,Brazil,exported_to,Paraguay,292529,Imines and their derivatives; salts thereof; other than chlordimeform (ISO),kg,677.296,677.296,12945
2023,Brazil,exported_to,Paraguay,292690,Nitrile-function compounds; n.e.c. heading no. 2926,kg,400.0,400.0,9544
2023,Brazil,exported_to,Paraguay,292700,"Diazo-, azo- or azoxy compounds",kg,2300.0,2300.0,19262
2023,Brazil,exported_to,Paraguay,292800,Organic derivatives of hydrazine or of hydroxylamine,kg,1573.702,1573.702,5823
2023,Brazil,exported_to,Paraguay,292910,"Nitrogen-function compounds; n.e.c. in chapter 29, isocyanates",kg,20676.794,20676.794,88436
2023,Brazil,exported_to,Paraguay,293020,Organo-sulphur compounds; thiocarbamates and dithiocarbamates,kg,33540.0,33540.0,88052
2023,Brazil,exported_to,Paraguay,293030,"Organo-sulphur compounds; thiuram mono-, di- or tetrasulphides",kg,100.0,100.0,440
2023,Brazil,exported_to,Paraguay,293040,Organo-sulphur compounds; methionine,kg,153013.0,153013.0,337892
2023,Brazil,exported_to,Paraguay,293090,Organo-sulphur compounds; n.e.c. in heading no. 2930,kg,1127.0,1127.0,12472
2023,Brazil,exported_to,Paraguay,293149,"Non-halogenated organo-phosphorous derivatives; other non-halogenated organo-phosphorous derivatives, n.e.c. in item no. 2931.4",kg,2340.0,2340.0,7763
2023,Brazil,exported_to,Paraguay,293190,"Organo-inorganic compounds; other than tetramethyl lead, tetraethyl lead, tributyltin compounds, and other organo-phosphorous derivatives",kg,8500.974,8500.974,33646
2023,Brazil,exported_to,Paraguay,293219,"Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, n.e.c. in item no. 2932.1",kg,10.0,10.0,3150
2023,Brazil,exported_to,Paraguay,293220,"Heterocyclic compounds; with oxygen hetero-atom(s) only, containing an unfused furan ring (whether or not hydrogenated) in the structure, lactones",kg,174.029,174.029,2862
2023,Brazil,exported_to,Paraguay,293299,"Heterocyclic compounds; with oxygen hetero-atom(s) only, no lactones or unfused furan rings in the structure, other than isosafrole, 1-(1,3-benzodiaxol-5-yl) propan-2-one, piperonal, safrole, tetrahydrocannabinols (all isomers), carbofuran (ISO)",kg,524.0,524.0,14505
2023,Brazil,exported_to,Paraguay,293321,"Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused imidazole ring (whether or not hydrogenated) in the structure, hydantoin and its derivatives",kg,478.0,478.0,2862
2023,Brazil,exported_to,Paraguay,293329,"Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused imidazole ring (whether or not hydrogenated) in the structure, other than hydantoin and its derivatives",kg,45.012,45.012,26210
2023,Brazil,exported_to,Paraguay,293331,"Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, pyridine and its salts",kg,1.0,1.0,43
2023,Brazil,exported_to,Paraguay,293339,"Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, n.e.c. in 2933.3",kg,40481.875,40481.875,1462784
2023,Brazil,exported_to,Paraguay,293349,"Heterocyclic compounds; containing a quinoline or isoquinoline ring-system (whether or not hydrogenated) in the structure, not further fused, other than levorphanol (INN) and its salts",kg,1243.762,1243.762,12588
2023,Brazil,exported_to,Paraguay,293359,"Heterocyclic compounds; containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure, (other than malonylurea and its derivatives, loprazolam, mecloqualone, methaqualone, zipeprol, and salts thereof) n.e.c. in 2933.5",kg,3.874,3.874,1113
2023,Brazil,exported_to,Paraguay,293369,"Heterocyclic compounds; containing an unfused triazine ring (whether or not hydrogenated) in the structure, others excluding melamine",kg,4560.0,4560.0,35140
2023,Brazil,exported_to,Paraguay,293379,Heterocyclic compounds; lactams; other than 6-hexanelactam (epsilon caprolactam) and clobazam (INN) and methyprylon (INN),kg,1001.0,1001.0,5285
2023,Brazil,exported_to,Paraguay,293391,"Heterocyclic compounds; alprazolam (INN), camazepam (INN), chlordiazepoxide (INN), clonazepam (INN), clorazepate, delorazepam (INN), diazepam (INN), estazolam (INN), ethyl loflazepate (INN), fludiazepam (INN), flunitrazepam (INN), (cont)",,0.0,,10
2023,Brazil,exported_to,Paraguay,293399,Heterocyclic compounds; n.e.c. in headings no. 2933,kg,16623.094,16623.094,155598
2023,Brazil,exported_to,Paraguay,293410,Heterocyclic compounds; containing an unfused thiazole ring (whether or not hydrogenated) in the structure,kg,67.0,67.0,1572
2023,Brazil,exported_to,Paraguay,293499,"Nucleic acids and their salts, other heterocyclic compounds, n.e.c. in heading number 2934",kg,1264.683,1264.683,22450
2023,Brazil,exported_to,Paraguay,293590,Sulphonamides; n.e.c. in heading no. 2935,kg,25.837,25.837,1694
2023,Brazil,exported_to,Paraguay,293621,"Vitamins; vitamins A and their derivatives, unmixed",kg,907.387,907.387,22034
2023,Brazil,exported_to,Paraguay,293622,"Vitamins; vitamin B1 and its derivatives, unmixed",kg,227.0,227.0,3859
2023,Brazil,exported_to,Paraguay,293623,"Vitamins; vitamin B2 and its derivatives, unmixed",kg,602.78,602.78,8973
2023,Brazil,exported_to,Paraguay,293624,"Vitamins; D- or DL-pantothenic acid (vitamin B5) and its derivatives, unmixed",kg,1661.0,1661.0,41311
2023,Brazil,exported_to,Paraguay,293625,"Vitamins; vitamin B6 and its derivatives, unmixed",kg,482.0,482.0,8712
2023,Brazil,exported_to,Paraguay,293626,"Vitamins; vitamin B12 and its derivatives, unmixed",kg,2.701,2.701,18847
2023,Brazil,exported_to,Paraguay,293627,"Vitamins; vitamin C and its derivatives, unmixed",kg,8528.898,8528.898,56006
