year,reporter,trade_flow,partner,hs_code,commodity,unit_type,quantity,net_weight,cif_value,fob_value
2023,Paraguay,imported_from,Brazil,390761,"Poly(ethylene terephthalate); in primary forms, having a viscosity of 78ml/g or higher",kg,17141200.0,17141200.0,20531343.4,19393683.37
2023,Paraguay,imported_from,Brazil,390791,"Polyesters; n.e.c. in heading no. 3907, unsaturated, in primary forms",kg,1298110.0,1298110.0,2914241.7,2754238.09
2023,Paraguay,imported_from,Brazil,390799,"Polyesters; n.e.c. in heading no. 3907, saturated, in primary forms",kg,213391.14,213391.14,939261.12,905145.94
2023,Paraguay,imported_from,Brazil,390810,"Polyamides; polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms",kg,17850.384,17850.384,74197.94,69920.62
2023,Paraguay,imported_from,Brazil,390890,"Polyamides; n.e.c. in heading no. 3908, in primary forms",kg,36481.77,36481.77,225118.3,214816.12
2023,Paraguay,imported_from,Brazil,390910,"Amino-resins; urea and thiourea resins, in primary forms",kg,4550475.7,4550475.7,2782776.3,2457016.52
2023,Paraguay,imported_from,Brazil,390920,"Amino-resins; melamine resins, in primary forms",kg,4649.1,4649.1,19793.54,19164.73
2023,Paraguay,imported_from,Brazil,390931,"Amino-resins; n.e.c. in heading no. 3909, in primary forms, poly(methylene phenyl isocyanate) (Crude MDI, polymeric MDI)",kg,35231.3,35231.3,172521.63,163837.65
2023,Paraguay,imported_from,Brazil,390939,"Amino-resins; n.e.c. in heading no. 3909, in primary forms, other than poly(methylene phenyl isocyanate) (Crude MDI, polymeric MDI)",kg,757.748,757.748,7168.64,6283.17
2023,Paraguay,imported_from,Brazil,390940,Phenolic resins; in primary forms,kg,1326181.2,1326181.2,1392851.03,1261575.19
2023,Paraguay,imported_from,Brazil,390950,Polyurethanes; in primary forms,kg,243820.86,243820.86,1198501.52,1132110.7
2023,Paraguay,imported_from,Brazil,391000,Silicones; in primary forms,kg,141855.448,141855.448,1175505.96,1132487.24
2023,Paraguay,imported_from,Brazil,391110,"Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes; in primary forms",kg,36474.3,36474.3,131831.73,125779.91
2023,Paraguay,imported_from,Brazil,391120,"Petroleum resins, poly(1,3-phenylene methylphosphonate), in primary forms",kg,200.0,200.0,439.7,408.52
2023,Paraguay,imported_from,Brazil,391190,"Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms",kg,135733.8,135733.8,315208.65,296032.07
2023,Paraguay,imported_from,Brazil,391220,Cellulose nitrates (including collodions); in primary forms,kg,53070.0,53070.0,248453.6,235769.41
2023,Paraguay,imported_from,Brazil,391231,"Cellulose ethers; carboxymethylcellulose and its salts, in primary forms",kg,37998.32,37998.32,189987.52,179821.51
2023,Paraguay,imported_from,Brazil,391239,"Cellulose ethers; (other than carboxymethylcellulose and its salts), in primary forms",kg,8949.3,8949.3,212376.83,204465.72
2023,Paraguay,imported_from,Brazil,391290,"Cellulose and its chemical derivatives; n.e.c. in item no. 3912, in primary forms",kg,27814.0,27814.0,99442.71,92369.0
2023,Paraguay,imported_from,Brazil,391390,"Polymers, natural and modified natural; in primary forms (excluding alginic acid, its salts and esters)",kg,74871.36,74871.36,132863.4,117428.65
2023,Paraguay,imported_from,Brazil,391400,"Ion-exchangers; based on polymers of heading no. 3901 to 3913, in primary forms",kg,6532.15,6532.15,38591.14,37159.12
2023,Paraguay,imported_from,Brazil,391520,"Styrene polymers; waste, parings and scrap",kg,268148.0,268148.0,65629.92,57458.72
2023,Paraguay,imported_from,Brazil,391530,"Vinyl chloride polymers; waste, parings and scrap",kg,6059.35,6059.35,4694.55,4636.72
2023,Paraguay,imported_from,Brazil,391590,"Plastics n.e.c. in heading no. 3915; waste, parings and scrap",kg,5178850.0,5178850.0,1817909.38,1664851.49
2023,Paraguay,imported_from,Brazil,391610,"Ethylene polymers; monofilament, of which any cross-sectional dimension exceeds 1mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked",kg,22236.9,22236.9,172673.93,160349.49
2023,Paraguay,imported_from,Brazil,391620,"Vinyl chloride polymers; monofilament, of which any cross-sectional dimension exceeds 1mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked",kg,1038418.98,1038418.98,1984257.94,1875969.34
2023,Paraguay,imported_from,Brazil,391690,"Plastics; monofilament, of plastics n.e.c. in heading no. 3916, cross-sectional dimension exceeds 1mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked",kg,122544.2,122544.2,688449.21,662514.4
2023,Paraguay,imported_from,Brazil,391710,Plastics; artificial guts (sausage casings) of hardened protein or of cellulosic materials,kg,169441.48,169441.48,3754707.36,3678481.3
2023,Paraguay,imported_from,Brazil,391721,"Plastics; tubes, pipes and hoses thereof, rigid, of polymers of ethylene",kg,163264.0,163264.0,757611.03,694956.85
2023,Paraguay,imported_from,Brazil,391722,"Plastics; tubes, pipes and hoses thereof, rigid, of polymers of propylene",kg,23565.4,23565.4,165598.39,159722.65
2023,Paraguay,imported_from,Brazil,391723,"Plastics; tubes, pipes and hoses thereof, rigid, of polymers of vinyl chloride",kg,270550.0,270550.0,824270.13,775012.76
2023,Paraguay,imported_from,Brazil,391729,"Plastics; tubes, pipes and hoses thereof, rigid, of plastics n.e.c. in heading no. 3917",kg,60377.1,60377.1,313206.33,299556.0
2023,Paraguay,imported_from,Brazil,391731,"Plastics; tubes, pipes and hoses thereof, flexible, having a minimum burst pressure of 27.6MPa",kg,13017.8,13017.8,100136.89,96048.07
2023,Paraguay,imported_from,Brazil,391732,"Plastics; tubes, pipes and hoses thereof, other than those of item no. 3917.31, not reinforced or otherwise combined with other materials, without fittings",kg,1172890.148,1172890.148,5115754.96,4834920.79
2023,Paraguay,imported_from,Brazil,391733,"Plastics; tubes, pipes and hoses thereof, other than those of item no. 3917.31, not reinforced or otherwise combined with other materials, with fittings",kg,25349.78,25349.78,143248.16,134514.64
2023,Paraguay,imported_from,Brazil,391739,"Plastics; tubes, pipes and hoses thereof, n.e.c. in item no. 3917.30",kg,623334.09,623334.09,2575892.58,2471856.39
2023,Paraguay,imported_from,Brazil,391740,"Plastics; tube, pipe and hose fittings (e.g. joints, elbows, flanges)",kg,1843469.74,1843469.74,5704319.25,5342697.76
2023,Paraguay,imported_from,Brazil,391810,"Floor, wall or ceiling coverings; of polymers of vinyl chloride, whether or not self-adhesive, in rolls or in the form of tiles",kg,261995.7,261995.7,711571.821,669831.92
2023,Paraguay,imported_from,Brazil,391890,"Floor, wall or ceiling coverings; of plastics (excluding polymers of vinyl chloride), whether or not self-adhesive, in rolls or in the form of tiles",kg,42593.9,42593.9,180019.61,169847.33
2023,Paraguay,imported_from,Brazil,391910,"Plastics; plates, sheets, film, foil, tape, strip, other flat shapes thereof, self-adhesive, in rolls of a width not exceeding 20cm",kg,133448.99,133448.99,1752472.22,1664716.01
2023,Paraguay,imported_from,Brazil,391990,"Plastics; plates, sheets, film, foil, tape, strip, other flat shapes thereof, self-adhesive, other than in rolls of a width not exceeding 20cm",kg,533365.03,533365.03,3014607.972,2878818.73
2023,Paraguay,imported_from,Brazil,392010,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polymers of ethylene, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,4861038.9,4861038.9,12034859.85,11424218.03
2023,Paraguay,imported_from,Brazil,392020,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,1597636.42,1597636.42,4227210.62,4021391.25
2023,Paraguay,imported_from,Brazil,392030,"Plastics; of polymers of styrene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,63346.6,63346.6,245629.44,235248.43
2023,Paraguay,imported_from,Brazil,392043,"Plastics; polymers of vinyl chloride, containing by weight not less than 6% of plasticisers; plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,462196.2,462196.2,1559657.33,1502743.05
2023,Paraguay,imported_from,Brazil,392049,"Plastics; polymers of vinyl chloride, containing by weight, less than 6% of plasticisers; plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,421678.0,421678.0,2460212.27,2368878.41
2023,Paraguay,imported_from,Brazil,392051,"Plastics; of acrylic polymers, polymethyl methacrylate, plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,41562.1,41562.1,197453.56,189409.88
2023,Paraguay,imported_from,Brazil,392059,"Plastics; of acrylic polymers (excluding polymethyl methacrylate), plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,192.933,192.933,4812.67,4388.77
2023,Paraguay,imported_from,Brazil,392061,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polycarbonates, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,87889.9,87889.9,539202.29,512736.6
2023,Paraguay,imported_from,Brazil,392062,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of poly(ethylene terephthalate), non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,390325.1,390325.1,1296344.23,1206462.71
2023,Paraguay,imported_from,Brazil,392069,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polyesters n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,14064.8,14064.8,60744.4,57675.8
2023,Paraguay,imported_from,Brazil,392071,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of regenerated cellulose; non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,744.292,744.292,11083.62,9959.43
2023,Paraguay,imported_from,Brazil,392092,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polyamides, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,9126.84,9126.84,58392.17,55830.36
2023,Paraguay,imported_from,Brazil,392093,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of amino-resins, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,0.04,0.04,46.96,44.0
2023,Paraguay,imported_from,Brazil,392094,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of phenolic resins, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,657.808,657.808,11291.06,9030.75
2023,Paraguay,imported_from,Brazil,392099,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",kg,122503.398,122503.398,791669.0,759797.98
2023,Paraguay,imported_from,Brazil,392111,"Plastics; plates, sheets, film, foil and strip, of polymers of styrene, cellular",kg,4267.52,4267.52,21190.12,20926.22
2023,Paraguay,imported_from,Brazil,392112,"Plastics; plates, sheets, film, foil and strip, of polymers of vinyl chloride, cellular",kg,193030.55,193030.55,1362373.57,1318789.39
2023,Paraguay,imported_from,Brazil,392113,"Plastics; plates, sheets, film, foil and strip, of polyurethanes, cellular",kg,21931.25,21931.25,249605.21,230565.54
2023,Paraguay,imported_from,Brazil,392114,"Plastics; plates, sheets, film, foil and strip, of regenerated cellulose, cellular",kg,229.311,229.311,3193.33,3049.44
2023,Paraguay,imported_from,Brazil,392119,"Plastics; plates, sheets, film, foil and strip, of plastics n.e.c. in heading no. 3921, cellular",kg,155643.0,155643.0,684750.83,648564.55
2023,Paraguay,imported_from,Brazil,392190,"Plastics; plates, sheets, film, foil and strip, other than cellular",kg,706751.994,706751.994,2222696.47,2115121.71
2023,Paraguay,imported_from,Brazil,392210,"Plastics; baths, shower-baths, sinks and wash-basins",kg,94043.4,94043.4,459333.93,435881.57
2023,Paraguay,imported_from,Brazil,392220,Plastics; lavatory seats and covers,kg,251650.0,251650.0,909376.93,869087.42
2023,Paraguay,imported_from,Brazil,392290,"Plastics; bidets, lavatory pans, flushing cisterns and similar sanitary ware n.e.c. in heading no. 3922",kg,184968.0,184968.0,1065858.26,1023957.94
2023,Paraguay,imported_from,Brazil,392310,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods",kg,1140075.0,1140075.0,5005835.71,4583478.32
2023,Paraguay,imported_from,Brazil,392321,"Ethylene polymers; sacks and bags (including cones), for the conveyance or packing of goods",kg,1207143.19,1207143.19,5097163.35,4746418.13
2023,Paraguay,imported_from,Brazil,392329,"Plastics; sacks and bags (including cones), for the conveyance or packing of goods, of plastics other than ethylene polymers",kg,1127406.9,1127406.9,8164684.57,7892326.15
2023,Paraguay,imported_from,Brazil,392330,"Plastics; carboys, bottles, flasks and similar articles, for the conveyance or packing of goods",kg,638909.773,638909.773,3628125.439,3162205.14
2023,Paraguay,imported_from,Brazil,392340,"Plastics; spools, cops, bobbins and similar supports, for the conveyance or packing of goods",kg,93859.3,93859.3,307066.9,286084.45
2023,Paraguay,imported_from,Brazil,392350,"Plastics; stoppers, lids, caps and other closures, for the conveyance or packing of goods",kg,714248.445,714248.445,4961386.957,4664538.17
2023,Paraguay,imported_from,Brazil,392390,Plastics; articles for the conveyance or packing of goods n.e.c. in heading no. 3923,kg,1042612.5,1042612.5,4965369.26,4638016.23
2023,Paraguay,imported_from,Brazil,392410,Plastics; tableware and kitchenware,kg,2155619.3,2155619.3,10452731.41,10006508.17
2023,Paraguay,imported_from,Brazil,392490,Plastics; household articles and hygienic or toilet articles,kg,1127600.91,1127600.91,5468333.76,5189704.52
2023,Paraguay,imported_from,Brazil,392510,"Plastics; builders' ware, reservoirs, tanks, vats and similar containers of a capacity exceeding 300 litres",kg,497661.0,497661.0,1659011.81,1567736.06
2023,Paraguay,imported_from,Brazil,392520,"Plastics; builders' ware, doors, windows and their frames and thresholds for doors",kg,230076.0,230076.0,945272.29,910024.14
2023,Paraguay,imported_from,Brazil,392530,"Plastics; builders' ware, shutters, blinds (including venetian blinds) and similar articles and parts thereof",kg,1809.18,1809.18,11474.47,10951.8
2023,Paraguay,imported_from,Brazil,392590,"Plastics; builders' ware, n.e.c. or included in heading no. 3925",kg,1292143.166,1292143.166,4784472.976,4504080.46
2023,Paraguay,imported_from,Brazil,392610,Plastics; office or school supplies,kg,25218.8,25218.8,145737.85,136862.65
2023,Paraguay,imported_from,Brazil,392620,"Plastics; articles of apparel and clothing accessories (including gloves, mittens and mitts)",kg,46529.28,46529.28,352257.87,338703.49
2023,Paraguay,imported_from,Brazil,392630,"Plastics; fittings for furniture, coachwork or the like",kg,177530.07,177530.07,1013837.25,973110.57
2023,Paraguay,imported_from,Brazil,392640,Plastics; statuettes and other ornamental articles,kg,7178.16,7178.16,81492.85,79355.03
2023,Paraguay,imported_from,Brazil,392690,Plastics; other articles n.e.c. in chapter 39,kg,1865625.074,1865625.074,8334685.254,7815408.79
2023,Paraguay,imported_from,Brazil,400110,"Rubber; natural rubber latex, whether or not pre-vulcanised, in primary forms or in plates, sheets or strip",kg,5320.0,5320.0,15382.11,14233.59
2023,Paraguay,imported_from,Brazil,400122,"Rubber; technically specified natural rubber (TSNR), in primary forms or in plates, sheets or strip (excluding latex and smoked sheets)",kg,52.56,52.56,81.17,79.93
2023,Paraguay,imported_from,Brazil,400129,"Rubber; natural (excluding latex, technically specified natural rubber and smoked sheets), in primary forms or in plates, sheets or strip",kg,4647.3,4647.3,57585.82,54827.69
2023,Paraguay,imported_from,Brazil,400130,"Balata, gutta-percha, guayule, chicle and similar natural gums; in primary forms or in plates, sheets or strip",kg,4.57,4.57,181.36,42.94
2023,Paraguay,imported_from,Brazil,400211,"Rubber; synthetic, styrene-butadiene rubber (SBR) and carboxylated styrene-butadiene rubber (XSBR) latex, in primary forms or in plates, sheets or strip",kg,393271.0,393271.0,700968.57,651548.12
2023,Paraguay,imported_from,Brazil,400219,"Rubber; synthetic, styrene-butadiene rubber (SBR) and carboxylated styrene-butadiene rubber (XSBR), (other than latex), in primary forms or in plates, sheets or strip",kg,1639.072,1639.072,11660.1,11332.11
2023,Paraguay,imported_from,Brazil,400231,"Rubber; synthetic, isobutene-isoprene (butyl) rubber (IIR), in primary forms or in plates, sheets or strip",kg,4186.82,4186.82,24908.82,22822.45
2023,Paraguay,imported_from,Brazil,400239,"Rubber; synthetic, halo-isobutene-isoprene rubber (CIIR or BIIR), in primary forms or in plates, sheets or strip",kg,416.738,416.738,1888.1,1302.79
2023,Paraguay,imported_from,Brazil,400249,"Rubber; synthetic, chloroprene (chlorobutadiene) rubber (CR), (other than latex), in primary forms or in plates, sheets or strip",kg,50.0,50.0,424.4,417.47
2023,Paraguay,imported_from,Brazil,400259,"Rubber; synthetic, acrylonitrile-butadiene rubber (NBR), (other than latex), in primary forms or in plates, sheets or strip",kg,9089.0,9089.0,39329.41,35906.82
2023,Paraguay,imported_from,Brazil,400260,"Rubber; synthetic, isoprene rubber (IR), in primary forms or in plates, sheets or strip",kg,2.65,2.65,158.23,156.28
2023,Paraguay,imported_from,Brazil,400270,"Rubber; synthetic, ethylene-propylene-non-conjugated diene rubber (EPDM), in primary forms or in plates, sheets or strip",kg,785.69,785.69,2708.28,2662.17
2023,Paraguay,imported_from,Brazil,400299,"Rubber; synthetic, n.e.c. in heading 4002, (other than latex), in primary forms or in plates, sheets or strip",kg,5722.173,5722.173,56020.4,54656.25
2023,Paraguay,imported_from,Brazil,400300,"Rubber; reclaimed rubber, in primary forms or in plates, sheets or strip",kg,47869.7,47869.7,82566.04,73770.2
2023,Paraguay,imported_from,Brazil,400400,"Rubber; waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom",kg,26545.4,26545.4,10550.82,8389.99
2023,Paraguay,imported_from,Brazil,400510,"Rubber; unvulcanised, compounded with carbon black or silica, in primary forms or in plates, sheets or strip",kg,239839.0,239839.0,657590.5,638942.26
2023,Paraguay,imported_from,Brazil,400591,"Rubber; unvulcanised, (compounded other than with carbon black or silica), in plates, sheets and strip",kg,33969.3,33969.3,239755.72,230796.66
2023,Paraguay,imported_from,Brazil,400599,"Rubber; unvulcanised, (compounded other than with carbon black or silica), in primary forms, (other than plates, sheets, strip, solutions or dispersions)",kg,6256.15,6256.15,24204.78,23244.21
2023,Paraguay,imported_from,Brazil,400610,"Rubber; unvulcanised, camel-back strips for retreading rubber tyres",kg,247433.0,247433.0,729643.18,697679.67
2023,Paraguay,imported_from,Brazil,400690,"Rubber; unvulcanised, other than camel back strips for retreading rubber tyres",kg,47121.9,47121.9,281089.26,274180.12
2023,Paraguay,imported_from,Brazil,400700,"Rubber; vulcanised, thread and cord",kg,22054.14,22054.14,318968.89,308016.66
2023,Paraguay,imported_from,Brazil,400811,"Rubber; vulcanised (other than hard rubber), in plates, sheets and strip of cellular rubber",kg,2443.31,2443.31,33493.46,32293.32
2023,Paraguay,imported_from,Brazil,400819,"Rubber; vulcanised (other than hard rubber), cellular rubber, (other than in plates, sheets or strip)",kg,14659.0,14659.0,91404.96,88283.12
2023,Paraguay,imported_from,Brazil,400821,"Rubber; vulcanised (other than hard rubber), in plates, sheets and strip, of non-cellular rubber",kg,76154.2,76154.2,532501.91,515881.57
2023,Paraguay,imported_from,Brazil,400829,"Rubber; vulcanised (other than hard rubber), non-cellular rubber, in forms other than plates, sheets or strip",kg,40261.0,40261.0,285279.1,276976.81
2023,Paraguay,imported_from,Brazil,400911,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, not reinforced or otherwise combined with other materials, without fittings",kg,10965.58,10965.58,129245.839,116890.65
2023,Paraguay,imported_from,Brazil,400912,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, not reinforced or otherwise combined with other materials, with fittings",kg,1384.283,1384.283,56328.7,55377.01
2023,Paraguay,imported_from,Brazil,400921,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with metal, without fittings",kg,43060.288,43060.288,357369.56,349519.94
2023,Paraguay,imported_from,Brazil,400922,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with metal, with fittings",kg,11219.39,11219.39,94791.942,89769.0
2023,Paraguay,imported_from,Brazil,400931,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with textile materials, without fittings",kg,34550.39,34550.39,344526.79,329523.25
2023,Paraguay,imported_from,Brazil,400932,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with textile materials, with fittings",kg,6510.093,6510.093,122149.19,114823.99
2023,Paraguay,imported_from,Brazil,400941,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined with materials other than metal or textiles, without fittings",kg,2802.16,2802.16,25152.53,24647.95
2023,Paraguay,imported_from,Brazil,400942,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined with materials other than metal or textiles, with fittings",kg,1383.396,1383.396,31598.42,29182.99
2023,Paraguay,imported_from,Brazil,401012,"Rubber; vulcanised, conveyor belts or belting, reinforced only with textile materials",kg,199035.0,199035.0,1300257.38,1271331.0
2023,Paraguay,imported_from,Brazil,401019,"Rubber; vulcanised, conveyor belts or belting, (reinforced with other than metal only or textile materials only)",kg,32379.89,32379.89,510252.28,498281.29
2023,Paraguay,imported_from,Brazil,401031,"Rubber; vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference exceeding 60cm but not exceeding 180 cm",kg,13241.65,13241.65,418259.18,407470.78
2023,Paraguay,imported_from,Brazil,401032,"Rubber; vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference exceeding 60cm but not exceeding 180 cm",kg,30367.65,30367.65,596106.87,581652.65
2023,Paraguay,imported_from,Brazil,401033,"Rubber; vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference exceeding 180cm but not exceeding 240 cm",kg,16187.6,16187.6,388198.28,379321.76
2023,Paraguay,imported_from,Brazil,401034,"Rubber; vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference exceeding 180cm but not exceeding 240 cm",kg,33104.0,33104.0,680403.833,667543.65
2023,Paraguay,imported_from,Brazil,401035,"Rubber; vulcanised, endless synchronous belts, of an outside circumference exceeding 60 cm but not exceeding 150 cm",kg,8401.209,8401.209,176088.37,167348.62
2023,Paraguay,imported_from,Brazil,401036,"Rubber; vulcanised, endless synchronous belts, of an outside circumference exceeding 150 cm but not exceeding 198 cm",kg,1084.42,1084.42,18639.96,18085.04
2023,Paraguay,imported_from,Brazil,401039,"Rubber; vulcanised, conveyor or transmission belts or belting, n.e.c. in heading no. 4010",kg,94843.51,94843.51,2528759.26,2473183.68
2023,Paraguay,imported_from,Brazil,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",units,291242.34,3046954.84,18584079.74,17765577.28
2023,Paraguay,imported_from,Brazil,401120,"Rubber; new pneumatic tyres, of a kind used on buses or lorries",units,109626.512,3933360.0,17921904.63,17045697.9
2023,Paraguay,imported_from,Brazil,401130,"Rubber; new pneumatic tyres, of a kind used on aircraft",units,1.667,61.5,1629.25,1544.4
2023,Paraguay,imported_from,Brazil,401140,"Rubber; new pneumatic tyres, of a kind used on motorcycles",units,72639.859,536605.0,3327384.83,3210818.8
2023,Paraguay,imported_from,Brazil,401170,"Rubber; new pneumatic tyres, of a kind used on agricultural or forestry vehicles and machines",units,21859.969,1439078.822,7894244.62,7463762.17
2023,Paraguay,imported_from,Brazil,401180,"Rubber; new pneumatic tyres, of a kind used on construction, mining or industrial handling vehicles and machines",,0.0,180453.0,1247506.9,1185459.0
2023,Paraguay,imported_from,Brazil,401190,"Rubber; new pneumatic tyres, of a kind used on light commercial vehicles",units,30048.782,187810.685,1269887.65,1226697.27
2023,Paraguay,imported_from,Brazil,401290,Rubber; tyres n.e.c. in heading no. 4012,kg,402241.0,402241.0,1331813.49,1278953.07
2023,Paraguay,imported_from,Brazil,401310,"Rubber; inner tubes, of a kind used on motorcars (including station wagons and racing cars), buses and lorries",units,32285.932,48824.8,225049.03,219343.24
2023,Paraguay,imported_from,Brazil,401320,"Rubber; inner tubes, of a kind used on bicycles",units,1304.894,206.47,1731.55,1690.47
2023,Paraguay,imported_from,Brazil,401390,"Rubber; inner tubes, n.e.c. in heading no. 4013",,0.0,144957.0,920508.47,905454.51
2023,Paraguay,imported_from,Brazil,401490,"Rubber; vulcanised (other than hard rubber), hygienic or pharmaceutical articles (excluding sheath contraceptives), with or without fittings of hard rubber",kg,515.249,515.249,12423.07,11651.63
2023,Paraguay,imported_from,Brazil,401512,"Rubber; vulcanised (other than hard rubber), gloves, of a kind used for medical, surgical, dental or veterinary purposes",kg,712.8,712.8,8770.77,8644.11
2023,Paraguay,imported_from,Brazil,401519,"Rubber; vulcanised (other than hard rubber), gloves, mittens and mitts other than surgical gloves",kg,38520.71,38520.71,380453.25,370347.95
2023,Paraguay,imported_from,Brazil,401590,"Rubber; vulcanised (other than hard rubber), articles of apparel and clothing accessories (other than gloves, mittens and mitts)",kg,2880.58,2880.58,41065.61,40242.06
2023,Paraguay,imported_from,Brazil,401610,"Rubber; vulcanised (other than hard rubber), moulded rubber mats and mats of non-rectangular shape made by cutting from the piece, of cellular rubber",kg,15667.23,15667.23,236159.01,211874.28
2023,Paraguay,imported_from,Brazil,401691,"Rubber; vulcanised (other than hard rubber), floor coverings and mats, of non-cellular rubber",kg,2023.394,2023.394,27313.21,25358.03
2023,Paraguay,imported_from,Brazil,401692,"Rubber; vulcanised (other than hard rubber), erasers, of non-cellular rubber",kg,6462.28,6462.28,33916.08,32551.83
2023,Paraguay,imported_from,Brazil,401693,"Rubber; vulcanised (other than hard rubber), gaskets, washers and other seals, of non-cellular rubber",kg,207662.001,207662.001,3777545.74,3665155.57
2023,Paraguay,imported_from,Brazil,401695,"Rubber; vulcanised (other than hard rubber), inflatable articles (other than boat or dock fenders), of non-cellular rubber",kg,395.01,395.01,7596.29,7298.39
2023,Paraguay,imported_from,Brazil,401699,"Rubber; vulcanised (other than hard rubber), articles n.e.c. in heading no. 4016, of non-cellular rubber",kg,206586.264,206586.264,2471681.399,2337996.18
2023,Paraguay,imported_from,Brazil,401700,"Rubber; ebonite and other hard rubbers in all forms, including waste and scrap, and articles of hard rubber",kg,30374.3,30374.3,52866.59,49492.24
2023,Paraguay,imported_from,Brazil,410150,"Hides and skins; raw, whole, of bovine or equine animals, of a weight per skin exceeding 16 kg",kg,1479170.0,1479170.0,1173258.88,921276.6
2023,Paraguay,imported_from,Brazil,410411,"Tanned or crust hides and skins; without hair on, bovine or equine, in the wet state (including wet-blue), full grains, unsplit; grain splits",kg,259806.3,259806.3,369592.37,340484.52
2023,Paraguay,imported_from,Brazil,410441,"Tanned or crust hides and skins; bovine or equine, without hair on, in the dry state (crust), full grains, unsplit; grain splits",kg,0.56,0.56,66.51,63.64
2023,Paraguay,imported_from,Brazil,410712,"Leather; further prepared after tanning or crusting, including parchment-dressed leather, of bovine (including buffalo) or equine animals, without hair on, other than leather of heading 41.14, whole hides and skins, grain splits",kg,18715.5,18715.5,104557.13,100695.76
2023,Paraguay,imported_from,Brazil,410719,"Leather; further prepared after tanning or crusting, including parchment-dressed, of bovine (including buffalo) or equine animals, without hair on, split or not, other than leather of heading 41.14, (other than grain splits and full grains, unsplit)",kg,9848.08,9848.08,50377.64,48752.87
2023,Paraguay,imported_from,Brazil,410799,"Leather; further prepared after tanning or crusting, incl. parchment-dressed, of bovine (including buffalo) or equine animals, no hair, excluding leather of heading 41.14, and whole hides and skins, and sides, (full grains, unsplit and grain splits)",kg,66776.5,66776.5,272849.6,263631.29
2023,Paraguay,imported_from,Brazil,411410,Leather; chamois (including combination chamois),kg,14.7,14.7,72.04,69.69
