reporter,year,hs_code,applied_tariff,commodity
Paraguay,2021,721931,14.0,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than cold-rolled ""cold-reduced"", of a thickness of >= 4,75 mm"
Paraguay,2021,721932,14.0,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than cold-rolled ""cold-reduced"", of a thickness of >= 3 mm but < 4,75 mm"
Paraguay,2021,721933,14.0,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than cold-rolled ""cold-reduced"", of a thickness of > 1 mm but < 3 mm"
Paraguay,2021,721934,14.0,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than cold-rolled ""cold-reduced"", of a thickness of >= 0,5 mm but <= 1 mm"
Paraguay,2021,721935,14.0,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than cold-rolled ""cold-reduced"", of a thickness of < 0,5 mm"
Paraguay,2021,721990,6.5,"Flat-rolled products of stainless steel, of a width of >= 600 mm, hot-rolled or cold-rolled ""cold-reduced"" and further worked"
Paraguay,2021,722011,14.0,"Flat-rolled products of stainless steel, of a width of < 600 mm, not further worked than hot-rolled, of a thickness of >= 4,75 mm"
Paraguay,2021,722012,14.0,"Flat-rolled products of stainless steel, of a width of < 600 mm, not further worked than hot-rolled, of a thickness of < 4,75 mm"
Paraguay,2021,722020,8.0,"Flat-rolled products of stainless steel, of a width of < 600 mm, not further worked than cold-rolled ""cold-reduced"""
Paraguay,2021,722090,14.0,"Flat-rolled products of stainless steel, of a width of < 600 mm, hot-rolled or cold-rolled ""cold-reduced"" and further worked"
Paraguay,2021,722100,14.0,"Bars and rods of stainless steel, hot-rolled, in irregularly wound coils"
Paraguay,2021,722211,14.0,"Bars and rods of stainless steel, only hot-rolled, only hot-drawn or only hot-extruded, of circular cross-section"
Paraguay,2021,722219,14.0,"Bars and rods of stainless steel, only hot-rolled, only hot-drawn or only extruded (excl. of circular cross-section)"
Paraguay,2021,722220,11.0,"Other bars and rods of stainless steel, not further worked than cold-formed or cold-finished"
Paraguay,2021,722230,11.0,"Other bars and rods of stainless steel, cold-formed or cold-finished and further worked, or not further worked than forged, or forged, or hot-formed by other means and further worked, n.e.s."
Paraguay,2021,722240,8.0,"Angles, shapes and sections of stainless steel, n.e.s."
Paraguay,2021,722300,14.0,"Wire of stainless steel, in coils (excl. bars and rods)"
Paraguay,2021,722410,8.0,"Steel, alloy, other than stainless, in ingots or other primary forms (excl. waste and scrap in ingot form, and products obtained by continuous casting)"
Paraguay,2021,722490,8.0,Semi-finished products of alloy steel other than stainless
Paraguay,2021,722511,14.0,"Flat-rolled products of silicon-electrical steel, of a width of >= 600 mm, grain-oriented"
Paraguay,2021,722519,14.0,"Flat-rolled products of silicon-electrical steel, of a width of >= 600 mm, non-grain-oriented"
Paraguay,2021,722530,14.0,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further worked than hot-rolled, in coils (excl. products of silicon-electrical steel)"
Paraguay,2021,722540,6.0,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further worked than hot-rolled, not in coils (excl. products of silicon-electrical steel)"
Paraguay,2021,722550,8.0,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further worked than cold-rolled ""cold-reduced"" (excl. products of silicon-electrical steel)"
Paraguay,2021,722591,14.0,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled or cold-rolled ""cold-reduced"" and electrolytically plated or coated with zinc (excl. products of silicon-electrical steel)"
Paraguay,2021,722592,14.0,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled or cold-rolled ""cold-reduced"" and plated or coated with zinc (excl. electrolytically plated or coated and products of silicon-electrical steel)"
Paraguay,2021,722599,6.5,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled or cold-rolled ""cold-reduced"" and further worked (excl. plated or coated with zinc and products of silicon-electrical steel)"
Paraguay,2021,722611,0.0,"Flat-rolled products of silicon-electrical steel, of a width of < 600 mm, hot-rolled or cold-rolled ""cold-reduced"", grain-oriented"
Paraguay,2021,722619,14.0,"Flat-rolled products of silicon-electrical steel, of a width of < 600 mm, hot-rolled or cold-rolled ""cold-reduced"", not grain-oriented"
Paraguay,2021,722620,8.0,"Flat-rolled products of high-speed steel, of a width of <= 600 mm, hot-rolled or cold-rolled ""cold-reduced"""
Paraguay,2021,722691,14.0,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, not further worked than hot-rolled (excl. products of high-speed steel or silicon-electrical steel)"
Paraguay,2021,722692,14.0,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, not further worked than cold-rolled ""cold-reduced"" (excl. products of high-speed steel or silicon-electrical steel)"
Paraguay,2021,722699,14.0,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, hot-rolled or cold-rolled ""cold-reduced"" and further worked (excl. products of high-speed steel or silicon-electrical steel)"
Paraguay,2021,722710,14.0,"Bars and rods of high-speed steel, hot-rolled, in irregularly wound coils"
Paraguay,2021,722720,14.0,"Bars and rods of silico-manganese steel, hot-rolled, in irregularly wound coils"
Paraguay,2021,722790,14.0,"Bars and rods of alloy steel other than stainless, hot-rolled, in irregularly wound coils (excl. products of high-speed steel or silicon-electrical steel)"
Paraguay,2021,722810,14.0,"Bars and rods of high-speed steel (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)"
Paraguay,2021,722820,14.0,"Bars and rods of silico-manganese steel (excl. semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)"
Paraguay,2021,722830,14.0,"Bars and rods of alloy steel other than stainless, not further worked than hot-rolled, hot-drawn or extruded (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)"
Paraguay,2021,722840,14.0,"Bars and rods of alloy steel other than stainless, not further worked than forged (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)"
Paraguay,2021,722850,14.0,"Bars and rods of alloy steel other than stainless, not further worked than cold-formed or cold-finished (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)"
Paraguay,2021,722860,14.0,"Bars and rods of alloy steel other than stainless, cold-formed or cold-finished and further worked or hot-formed and further worked, n.e.s. (excl. products of high-speed steel or silico-manganese steel, semi-finished products, flat-rolled products and hot-rolled bars and rods in irregularly wound coils)"
Paraguay,2021,722870,14.0,"Angles, shapes and sections of alloy steel other than stainless, n.e.s."
Paraguay,2021,722880,14.0,"Hollow drill bars and rods, of alloy or non-alloy steel"
Paraguay,2021,722920,14.0,"Wire of silico-manganese steel, in coils (excl. bars and rods)"
Paraguay,2021,722990,14.0,"Wire of alloy steel other than stainless, in coils (excl. bars and rods and wire of silico-manganese steel)"
Paraguay,2021,730110,10.0,"Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements"
Paraguay,2021,730120,10.0,"Angles, shapes and sections, of iron or steel, welded"
Paraguay,2021,730210,6.0,"Rails of iron or steel, for railway or tramway track (excl. check-rails)"
Paraguay,2021,730230,12.0,"Switch blades, crossing frogs, point rods and other crossing pieces, for railway or tramway track, of iron or steel"
Paraguay,2021,730240,12.0,"Fish-plates and sole plates of iron or steel, for railways or tramways"
Paraguay,2021,730290,12.0,"Sleepers ""cross-ties"", check-rails, rack rails, chairs, chair wedges, rail clips, bedplates and ties and other specialised material for the jointing or fixing of railway or tramway track, of iron or steel (excl. rails, switch blades, crossing frogs, point rods and other crossing pieces, and fish-plates and sole plates)"
Paraguay,2021,730300,12.0,"Tubes, pipes and hollow profiles, of cast iron"
Paraguay,2021,730411,16.0,"Line pipe of a kind used for oil or gas pipelines, seamless, of stainless steel"
Paraguay,2021,730419,16.0,"Line pipe of a kind used for oil or gas pipelines, seamless, of iron or steel (excl. products of stainless steel or of cast iron)"
Paraguay,2021,730422,16.0,"Drill pipe, seamless, of stainless steel, of a kind used in drilling for oil or gas"
Paraguay,2021,730423,16.0,"Drill pipe, seamless, of a kind used in drilling for oil or gas, of iron or steel (excl. products of stainless steel or of cast iron)"
Paraguay,2021,730424,16.0,"Casing and tubing, seamless, of a kind used for drilling for oil or gas, of stainless steel"
Paraguay,2021,730429,16.0,"Casing and tubing, seamless, of iron or steel, of a kind used in drilling for oil or gas (excl. products of cast iron)"
Paraguay,2021,730431,16.0,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. cast iron products and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used for drilling for oil or gas)"
Paraguay,2021,730439,16.0,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy steel, not cold-drawn or cold-rolled ""cold-reduced"" (excl. cast iron products, line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil or gas)"
Paraguay,2021,730441,9.0,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil or gas)"
Paraguay,2021,730449,12.0,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, not cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines or of a kind used for drilling for oil or gas)"
Paraguay,2021,730451,10.0,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other than stainless, cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil)"
Paraguay,2021,730459,16.0,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other than stainless, not cold-drawn or cold-rolled ""cold-reduced"" (excl. line pipe of a kind used for oil or gas pipelines, casing and tubing of a kind used for drilling for oil)"
Paraguay,2021,730490,16.0,"Tubes, pipes and hollow profiles, seamless, of non-circular cross-section, of iron or steel (excl. products of cast iron)"
Paraguay,2021,730511,14.0,"Line pipe of a kind used for oil or gas pipelines, having circular cross-sections and an external diameter of > 406,4 mm, of iron or steel, longitudinally submerged arc welded"
Paraguay,2021,730512,14.0,"Line pipe of a kind used for oil or gas pipelines, having circular cross-sections and an external diameter of > 406,4 mm, of iron or steel, longitudinally arc welded (excl. products longitudinally submerged arc welded)"
Paraguay,2021,730519,14.0,"Line pipe of a kind used for oil or gas pipelines, having circular cross-sections and an external diameter of > 406,4 mm, of flat-rolled products of iron or steel (excl. products longitudinally arc welded)"
Paraguay,2021,730520,14.0,"Casing of a kind used in drilling for oil or gas, having circular cross-sections and an external diameter of > 406,4 mm, of flat-rolled products of iron or steel"
Paraguay,2021,730531,14.0,"Tubes and pipes having circular cross-sections and an external diameter of > 406,4 mm, of iron or steel, longitudinally welded (excl. products of a kind used for oil or gas pipelines or of a kind used in drilling for oil or gas)"
Paraguay,2021,730539,14.0,"Tubes and pipes having circular cross-sections and an external diameter of > 406,4 mm, of iron or steel, welded (excl. products longitudinally welded or of a kind used for oil or gas pipelines or of a kind used in drilling for oil or gas)"
Paraguay,2021,730590,14.0,"Tubes and pipes having circular cross-sections and an external diameter of > 406,4 mm, of flat-rolled products of iron or steel, welded (excl. welded products or products of a kind used for oil or gas pipelines or of a kind used in drilling for oil or gas)"
Paraguay,2021,730611,14.0,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of stainless steel, of an external diameter of <= 406,4 mm"
Paraguay,2021,730619,14.0,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of iron or steel, of an external diameter of <= 406,4 mm (excl. products of stainless steel or of cast iron)"
Paraguay,2021,730621,14.0,"Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of stainless steel, of an external diameter of <= 406,4 mm"
Paraguay,2021,730629,14.0,"Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products of iron or steel, of an external diameter of <= 406,4 mm (excl. products of stainless steel or of cast iron)"
Paraguay,2021,730630,14.0,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel (excl. products having internal and external circular cross-sections and an external diameter of > 406,4 mm, or line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)"
Paraguay,2021,730640,14.0,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel (excl. products having internal and external circular cross-sections and an external diameter of > 406,4 mm, and products of a kind used for oil or gas pipelines or of a kind used in drilling for oil or gas)"
Paraguay,2021,730650,14.0,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of alloy steel other than stainless (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)"
Paraguay,2021,730661,14.0,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron or steel"
Paraguay,2021,730669,14.0,"Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of iron or steel (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and tubes and pipes and hollow profiles of square or rectangular cross-section)"
Paraguay,2021,730690,14.0,"Tubes, pipes and hollow profiles ""e.g., open seam, riveted or similarly closed"", of iron or steel (excl. of cast iron, seamless or welded tubes and pipes and tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm)"
Paraguay,2021,730711,14.0,Tube or pipe fittings of non-malleable cast iron
Paraguay,2021,730719,14.0,Cast tube or pipe fittings of iron or steel (excl. products of non-malleable cast iron)
Paraguay,2021,730721,14.0,Flanges of stainless steel (excl. cast products)
Paraguay,2021,730722,14.0,"Threaded elbows, bends and sleeves of stainless steel (excl. cast products)"
Paraguay,2021,730723,14.0,Butt welding tube or pipe fittings of stainless steel (excl. cast products)
Paraguay,2021,730729,6.0,"Tube or pipe fittings of stainless steel (excl. cast products, flanges, threaded elbows, bends and sleeves and butt weldings fittings)"
Paraguay,2021,730791,14.0,Flanges of iron or steel (excl. cast or stainless products)
Paraguay,2021,730792,6.0,"Threaded elbows, bends and sleeves, of stainless steel (excl. cast or stainless products)"
Paraguay,2021,730793,14.0,"Butt welding fittings of iron or steel (excl. cast iron or stainless steel products, and flanges)"
Paraguay,2021,730799,6.0,"Tube or pipe fittings, of iron or steel (excl. cast iron or stainless steel products; flanges; threaded elbows, bends and sleeves; butt welding fittings)"
Paraguay,2021,730810,0.0,"Bridges and bridge-sections, of iron or steel"
Paraguay,2021,730820,14.0,"Towers and lattice masts, of iron or steel"
Paraguay,2021,730830,14.0,"Doors, windows and their frames and thresholds for doors, of iron or steel"
Paraguay,2021,730840,14.0,"Equipment for scaffolding, shuttering, propping or pit-propping (excl. composite sheetpiling products and formwork panels for poured-in-place concrete, which have the characteristics of moulds)"
Paraguay,2021,730890,14.0,"Structures and parts of structures, of iron or steel, n.e.s. (excl. bridges and bridge-sections, towers and lattice masts, doors and windows and their frames, thresholds for doors, props and similar equipment for scaffolding, shuttering, propping or pit-propping)"
Paraguay,2021,730900,0.0,"Reservoirs, tanks, vats and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of > 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated (excl. containers specifically constructed or equipped for one or more types of transport)"
Paraguay,2021,731010,8.0,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, of a capacity of >= 50 l but <= 300 l, n.e.s. (excl. containers for compressed or liquefied gas, or containers fitted with mechanical or thermal equipment)"
Paraguay,2021,731021,14.0,"Cans of iron or steel, of a capacity of < 50 l, which are to be closed by soldering or crimping (excl. containers for compressed or liquefied gas)"
Paraguay,2021,731029,10.0,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, of a capacity of < 50 l, n.e.s. (excl. containers for compressed or liquefied gas, or containers fitted with mechanical or thermal equipment, and cans which are to be closed by soldering or crimping)"
Paraguay,2021,731100,14.0,"Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically constructed or equipped for one or more types of transport)"
Paraguay,2021,731210,14.0,"Stranded wire, ropes and cables, of iron or steel (excl. electrically insulated products and twisted fencing wire and barbed wire)"
Paraguay,2021,731290,14.0,"Plaited bands, slings and the like, of iron or steel (excl. electrically insulated products)"
Paraguay,2021,731300,14.0,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of a kind used for fencing, of iron or steel"
Paraguay,2021,731412,14.0,"Endless bands of stainless steel wire, for machinery"
Paraguay,2021,731414,14.0,"Woven cloth, incl. endless bands, of stainless steel wire (excl. woven products of metal fibres of a kind used for cladding, lining or similar purposes and endless bands for machinery)"
Paraguay,2021,731419,14.0,"Woven cloth, incl. endless bands, of iron or steel wire (excl. stainless and woven products of metal fibres of a kind used for cladding, lining or similar purposes)"
Paraguay,2021,731420,14.0,"Grill, netting and fencing, welded at the intersection, having a mesh size of >= 100 cm², of iron or steel wire with a maximum cross-sectional dimension of >= 3 mm"
Paraguay,2021,731431,14.0,"Grill, netting and fencing, of iron or steel wire, welded at the intersection, plated or coated with zinc (excl. products of wire with a maximum cross-sectional dimension of >= 3 mm and having a mesh size of >= 100 cm²)"
Paraguay,2021,731439,14.0,"Grill, netting and fencing, of iron or steel wire, welded at the intersection (excl. products of wire with a maximum cross-sectional dimension of >= 3 mm and having a mesh size of >= 100 cm², and grill, netting and fencing plated or coated with zinc)"
Paraguay,2021,731441,14.0,"Grill, netting and fencing, of iron or steel wire, not welded at the intersection, plated or coated with zinc"
Paraguay,2021,731442,14.0,"Grill, netting and fencing, of iron or steel wire, not welded at the intersection, coated with plastics"
Paraguay,2021,731449,14.0,"Grill, netting and fencing, of iron or steel wire, not welded at the intersection (excl. plated or coated with zinc or coated with plastics)"
Paraguay,2021,731450,14.0,"Expanded metal, of iron or steel"
Paraguay,2021,731511,14.0,Roller chain of iron or steel
Paraguay,2021,731512,12.5,Articulated link chain of iron or steel (excl. roller chain)
Paraguay,2021,731519,14.0,"Parts of articulated link chain, of iron or steel"
Paraguay,2021,731520,14.0,"Skid chain for motor vehicles, of iron or steel"
Paraguay,2021,731581,14.0,Stud-link of iron or steel
Paraguay,2021,731582,14.0,"Welded link chain of iron or steel (excl. articulated link chain, skid chain and stud-link chain)"
Paraguay,2021,731589,14.0,"Chain of iron or steel (excl. articulated link chain, skid chain, stud-link chain, welded link chain and parts thereof; watch chains, necklace chains and the like, cutting and saw chain, skid chain, scraper chain for conveyors, toothed chain for textile machinery and the like, safety devices with chains for securing doors, and measuring chains)"
Paraguay,2021,731590,14.0,"Parts of skid chain, stud-link chain and other chains of heading 7315 (excl. articulated link chain)"
Paraguay,2021,731600,14.0,"Anchors, grapnels and parts thereof, of iron or steel"
Paraguay,2021,731700,14.0,"Nails, tacks, drawing pins, corrugated nails, staples and similar articles of iron or steel, whether or not with heads of other material (excl. such articles with heads of copper and staples in strips)"
Paraguay,2021,731811,16.0,Coach screws of iron or steel
Paraguay,2021,731812,16.0,Wood screws of iron or steel (excl. coach screws)
Paraguay,2021,731813,16.0,"Screw hooks and screw rings, of iron or steel"
Paraguay,2021,731814,16.0,"Self-tapping screws, of iron or steel (excl. wook screws)"
Paraguay,2021,731815,16.0,"Threaded screws and bolts, of iron or steel, whether or not with their nuts and washers (excl. coach screws and other wood screws, screw hooks and screw rings, self-tapping screws, lag screws, stoppers, plugs and the like, threaded)"
Paraguay,2021,731816,16.0,Nuts of iron or steel
Paraguay,2021,731819,16.0,"Threaded articles, of iron or steel, n.e.s."
Paraguay,2021,731821,16.0,"Spring washers and other lock washers, of iron or steel"
Paraguay,2021,731822,16.0,Washers of iron or steel (excl. spring washers and other lock washers)
Paraguay,2021,731823,16.0,Rivets of iron or steel (excl. tubular and bifurcated rivets for particular uses)
Paraguay,2021,731824,16.0,"Cotters and cotter pins, of iron or steel"
Paraguay,2021,731829,16.0,"Non-threaded articles, of iron or steel"
Paraguay,2021,731940,16.0,"Safety pins and other pins of iron or steel, n.e.s."
Paraguay,2021,731990,16.0,"Knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, of iron or steel"
Paraguay,2021,732010,10.0,"Leaf-springs and leaves therefor, of iron or steel (excl. clock and watch springs and shock absorbers and torque rod or torsion bar springs of Section 17)"
Paraguay,2021,732020,10.0,"Helical springs, of iron or steel (excl. flat spiral springs, clock and watch springs, springs for sticks and handles of umbrellas or parasols, and shock absorbers of Section 17)"
Paraguay,2021,732090,15.0,"Springs and leaves for springs, of iron or steel, incl. flat spiral springs (excl. helical springs, spiral springs, leaf-springs and leaves therefor, clock and watch springs, spring washers and other lock washers and shock absorbers and torque rod or torsion bar springs of Section 17)"
Paraguay,2021,732111,20.0,"Appliances for baking, frying, grilling and cooking and plate warmers, for domestic use, of iron or steel, for gas fuel or for both gas and other fuels (excl. large cooking appliances)"
Paraguay,2021,732112,6.0,"Appliances for baking, frying, grilling and cooking and plate warmers, for domestic use, of iron or steel, for liquid fuel (excl. large cooking appliances)"
Paraguay,2021,732119,20.0,"Appliances for baking, frying, grilling and cooking and plate warmers, for domestic use, of iron or steel, for solid fuel or other non-electric source of energy (excl. liquid or gaseous fuel, and large cooking appliances)"
Paraguay,2021,732181,20.0,"Stoves, heaters, grates, fires, wash boilers, braziers and similar appliances, of iron or steel, for gas fuel or for both gas and other fuels (excl. cooking appliances, whether or not with oven, separate ovens, plate warmers, central heating boilers, geysers and hot water cylinders and large cooking appliances)"
Paraguay,2021,732182,20.0,"Stoves, heaters, grates, fires, wash boilers, braziers and similar appliances, of iron or steel, for liquid fuel (excl. cooking appliances, whether or not with oven, separate ovens, plate warmers, central heating boilers, geysers, hot water cylinders and large cooking appliances)"
Paraguay,2021,732189,20.0,"Stoves, heaters, grates, fires, wash boilers, braziers and similar domestic appliances, of iron or steel, for solid fuel or other non-electricsource of energy (excl. liquid or gaseous fuel, and cooking appliances, whether or not with oven, separate ovens, plate warmers, central heating boilers, hot water cylinders and large cooking appliances)"
Paraguay,2021,732190,18.0,"Parts of domestic appliances non-electrically heated of heading 7321, n.e.s."
Paraguay,2021,732211,18.0,"Radiators for central heating, non-electrically heated, and parts thereof, of iron or steel (excl. parts, elsewhere specified or included, and central-heating boilers)"
Paraguay,2021,732219,18.0,"Radiators for central heating, non-electrically heated, and parts thereof, of iron other than cast iron or steel (excl. parts, elsewhere specified or included, and central-heating boilers)"
Paraguay,2021,732290,10.0,"Air heaters and hot-air distributors, incl. distributors which can also distribute fresh or conditioned air, non-electrically heated, incorporating a motor-driven fan or blower, and parts thereof, of iron or steel"
Paraguay,2021,732310,18.0,"Iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel"
Paraguay,2021,732391,18.0,"Table, kitchen or other household articles, and parts thereof, of cast iron, not enamelled (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware)"
Paraguay,2021,732392,18.0,"Table, kitchen or other household articles, and parts thereof, of cast iron, enamelled (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware)"
Paraguay,2021,732393,6.0,"Table, kitchen or other household articles, and parts thereof, of stainless steel (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware)"
Paraguay,2021,732394,18.0,"Table, kitchen or other household articles, and parts thereof, of iron other than cast iron or steel other than stainless, enamelled (excl. cans, boxes and similar containers of heading 7310; waste baskets; shovels, corkscrews and other articles of the nature of a work implement; articles of cutlery, spoons, ladles, forks etc. of heading 8211 to 8215; ornamental articles; sanitary ware; articles for table use)"
Paraguay,2021,732399,6.0,"Table, kitchen or other household articles, and parts thereof, of iron other than cast iron or steel other than stainless (excl. enamelled articles; cans, boxes and similar containers of heading 7310; waste baskets; shovels and other articles of the nature of a work implement; cutlery, spoons, ladles etc. of heading 8211 to 8215; ornamental articles; sanitary ware)"
Paraguay,2021,732410,18.0,"Sinks and washbasins, of stainless steel"
Paraguay,2021,732421,18.0,"Baths of cast iron, whether or not enamelled"
Paraguay,2021,732429,18.0,Baths of steel sheet
Paraguay,2021,732490,18.0,"Sanitary ware, incl. parts thereof (excl. cans, boxes and similar containers of heading 7310, small wall cabinets for medical supplies or toiletries and other furniture of chapter 94, and fittings, complete sinks and washbasins, of stainless steel, complete baths and fittings)"
Paraguay,2021,732510,6.0,"Articles of non-malleable cast iron, n.e.s."
Paraguay,2021,732591,18.0,"Grinding balls and similar articles for mills, cast (excl. such articles of non-malleable cast iron)"
Paraguay,2021,732599,18.0,"Cast articles of iron or steel, n.e.s. (excl. articles of non-malleable cast iron, and grinding balls and similar articles for mills)"
Paraguay,2021,732611,18.0,"Grinding balls and similar articles for mills, of iron or steel, forged or stamped, but not further worked"
Paraguay,2021,732619,18.0,"Articles of iron or steel, forged or stamped, but not further worked, n.e.s. (excl. grinding balls and similar articles for mills)"
Paraguay,2021,732620,18.0,"Articles of iron or steel wire, n.e.s."
Paraguay,2021,732690,4.0,"Articles of iron or steel, n.e.s. (excl. cast articles or articles of iron or steel wire)"
Paraguay,2021,740100,6.0,"Copper mattes; cement copper ""precipitated copper"""
Paraguay,2021,740200,6.0,"Copper, unrefined; copper anodes for electrolytic refining"
Paraguay,2021,740311,6.0,"Copper, refined, in the form of cathodes and sections of cathodes"
Paraguay,2021,740312,6.0,"Copper, refined, in the form of wire-bars"
Paraguay,2021,740313,6.0,"Copper, refined, in the form of billets"
Paraguay,2021,740319,6.0,"Copper, refined, unwrought (excl. copper in the form of billets, wire-bars, cathodes and sections of cathodes)"
Paraguay,2021,740321,6.0,"Copper-zinc base alloys ""brass"" unwrought"
Paraguay,2021,740322,6.0,"Copper-tin base alloys ""bronze"" unwrought"
Paraguay,2021,740329,6.0,"Copper alloys unwrought (excl. copper-zinc base alloys ""brass"", copper-zinc base alloys ""bronze"", and copper master alloys of heading 7405)"
Paraguay,2021,740400,2.0,"Waste and scrap, of copper (excl. ingots or other similar unwrought shapes, of remelted copper waste and scrap, ashes and residues containing copper, and waste and scrap of primary cells, primary batteries and electric accumulators)"
Paraguay,2021,740500,6.0,"Master alloys of copper (excl. phosphorus-copper compounds ""copper phosphide"" containing by weight > 15% phosphorus)"
Paraguay,2021,740610,6.0,"Copper powders, of non-lamellar structure (excl. grains of copper)"
Paraguay,2021,740620,6.0,"Copper powders, of lamellar structure, and flakes of copper (excl. grains of copper and spangles of heading 8308)"
Paraguay,2021,740710,12.0,"Bars, rods and profiles, of refined copper, n.e.s."
Paraguay,2021,740721,12.0,"Bars, rods and profiles, of copper-zinc base alloys ""brass"", n.e.s."
Paraguay,2021,740729,11.0,"Bars, rods and profiles of copper alloys, n.e.s. (excl. such articles of copper-zinc base alloys ""brass"")"
Paraguay,2021,740811,8.0,"Wire of refined copper, with a maximum cross-sectional dimension of > 6 mm"
Paraguay,2021,740819,12.0,"Wire of refined copper, with a maximum cross-sectional dimension of <= 6 mm"
Paraguay,2021,740821,12.0,"Wire of copper-zinc base alloys ""brass"""
Paraguay,2021,740822,12.0,"Wire of copper-nickel alloys ""cupro-nickel"" or copper-nickel-zinc alloys ""nickel silver"""
Paraguay,2021,740829,12.0,"Wire of copper alloys (other than copper-zinc alloys [brass], copper-nickel alloys [cupro-nickel] or copper-nickel-zinc alloys [nickel silver])"
